"gene","beta_age_rna","p_rna","FDR_rna"
"ENSG00000276830.1",-0.00160732358231105,0.996212711016356,NA
"ENSG00000272482.1",0.00647369325873029,0.821657243595214,0.873299308443318
"ENSG00000204518.2",0.113340638170017,0.198980683171265,0.290347985048574
"ENSG00000226166.2",0.0257043777897628,0.934987830453152,NA
"ENSG00000188984.11",0.13311059595897,0.155350173592517,0.23664958368419
"ENSG00000157330.9",0.608410749117306,2.71211714857314e-08,2.07583256243402e-07
"ENSG00000116726.4",0.18478545998162,0.202753461130331,NA
"ENSG00000116721.9",0.103912773275274,0.633773136977141,NA
"ENSG00000228338.1",0.0335642184344301,0.953845293606696,NA
"ENSG00000239810.3",0.176544538017017,0.447892832054684,NA
"ENSG00000231103.2",0.0142132822427062,0.977676030667412,NA
"ENSG00000179172.9",0.0908893707781788,0.031146970978744,0.0605702381320499
"ENSG00000120952.4",0.0853769722102693,0.752224066302132,NA
"ENSG00000243073.3",0.128555452387243,0.737211793662392,NA
"ENSG00000187545.5",0.0582270893270303,0.876586509209454,NA
"ENSG00000204510.5",0.00807124314829806,0.984969174733555,NA
"ENSG00000234064.1",0.0303015452809717,0.957514685647769,NA
"ENSG00000232423.6",0.0386446829148361,0.939118296722849,NA
"ENSG00000274178.2",0.00308580033773383,0.995461309761136,NA
"ENSG00000274764.5",0.050893641104294,0.90051066259836,NA
"ENSG00000277058.2",-0.0168248031919296,0.822552297509156,NA
"ENSG00000236179.1",0.0141406984978385,0.986969475866308,NA
"ENSG00000275774.2",0.164089516382241,0.0146466906066903,0.0313782535349631
"ENSG00000280267.4",0.0155475089555875,0.985358818637316,NA
"ENSG00000179412.10",-0.00781491638971814,0.934664925110515,NA
"ENSG00000204505.4",0.00311354280935555,0.993692223218533,NA
"ENSG00000279169.2",0.00779734165076129,0.988990341433862,NA
"ENSG00000279804.2",0.0835936415597009,0.810513010658703,NA
"ENSG00000250894.1",0.142067121846059,0.697511819858801,NA
"ENSG00000270601.4",-0.00201481127481047,0.997934192526121,NA
"ENSG00000182330.10",-0.0257417556801748,0.93432853602397,NA
"ENSG00000237700.2",0.027808454860674,0.955885116458746,NA
"ENSG00000204501.7",0.113512222035291,0.73982084917435,NA
"ENSG00000204481.7",0.101952207275205,0.702886784647341,NA
"ENSG00000204480.7",0.267728945261054,0.15360282554063,NA
"ENSG00000204479.4",0.190577858405153,0.510264824519233,NA
"ENSG00000204478.9",0.427639716593473,0.000181449057280077,0.000615063930207724
"ENSG00000162494.5",0.213144456302372,3.50398277874462e-12,5.89559135293307e-11
"ENSG00000259961.1",0.170967342559731,6.21320541368746e-06,2.89611048814192e-05
"ENSG00000215909.3",0.000931725985009743,0.997235656383543,NA
"ENSG00000162493.16",0.0102902005453838,0.583671082291054,0.678583968994972
"ENSG00000222952.1",-0.010964070018546,0.983439148877455,NA
"ENSG00000237445.2",0.21119030442822,0.00196709808651584,0.00529715875328429
"ENSG00000253085.1",-0.0106249921861621,0.987839362438885,NA
"ENSG00000116731.22",0.0173144799988211,0.112221801859017,0.180526340237787
"ENSG00000189337.16",0.169468256484842,3.5167466547882e-15,1.09700026580097e-13
"ENSG00000231606.1",-0.254704404241421,0.00188915029540149,0.00510860103799279
"ENSG00000234593.2",0.0276676921844291,0.9014455739884,NA
"ENSG00000235829.1",0.0425161262728297,0.928068923300298,NA
"ENSG00000175147.11",0.0884799050797555,0.00415060086667828,0.0103245956250559
"ENSG00000171729.13",0.00749557297923385,0.633578197516336,0.722222663738817
"ENSG00000204464.7",0.0246018752825018,0.903068029261067,NA
"ENSG00000215720.4",0.00490975444435801,0.985460920738965,NA
"ENSG00000278480.1",-0.0189241519973969,0.885832906485499,NA
"ENSG00000142621.19",0.198745969889529,3.14281294403359e-05,0.000125428364497888
"ENSG00000233485.1",0.0196546450528413,0.77040696290098,0.833775225551094
"ENSG00000236045.1",0.0984851046817094,0.463516750525795,NA
"ENSG00000228140.1",0.190204576032639,0.0017414207698626,0.00474936956980808
"ENSG00000142634.12",0.112541162617334,6.31628574167945e-13,1.24864831566955e-11
"ENSG00000162438.11",0.186575936864246,0.00256047051076866,0.00672256508339433
"ENSG00000142615.7",0.116859481548117,0.152071988772912,0.232424972453139
"ENSG00000215704.9",0.0392385155731054,0.439313019038804,0.546036004338954
"ENSG00000132906.17",0.0335869866922137,0.0182342729154944,0.0379812756279424
"ENSG00000116138.12",-0.0485616304850683,1.55317076487089e-06,8.27647123473372e-06
"ENSG00000251866.1",-0.0306746386836697,0.929236538726319,NA
"ENSG00000272510.1",0.15668229722194,0.000311525240913534,0.00100412902250243
"ENSG00000116771.5",0.201008667948562,8.17728090308798e-07,4.61303435819685e-06
"ENSG00000237301.1",0.217678544807648,9.47151753288059e-08,6.48811032019582e-07
"ENSG00000235084.3",0.00386204058183373,0.854358084989572,0.897655211165327
"ENSG00000236500.1",0.406126543070648,2.8722341216525e-08,2.18540732236148e-07
"ENSG00000197312.11",0.0210731847214942,0.30249070113321,0.406820027974965
"ENSG00000271742.1",0.302218950110895,1.02647515497385e-12,1.93767480484607e-11
"ENSG00000116786.11",-0.0558316110956846,1.04143964613597e-08,8.60469479934345e-08
"ENSG00000237938.5",0.0520963577127123,0.00288332560914162,0.00747100362683905
"ENSG00000162461.7",0.0531814102069136,0.0892706490796574,0.148821362993109
"ENSG00000162460.6",0.0713720688683355,0.313148574437245,0.41803738976267
"ENSG00000224459.1",0.117043394082105,0.249263606802513,0.348160900036391
"ENSG00000162458.12",0.0939031334263492,2.80771550913937e-05,0.000113374707833331
"ENSG00000224321.1",0.0857815845764267,0.0363600243357846,0.0691634630561976
"ENSG00000233954.6",-0.00413715209912631,0.800787244399774,0.857638427769266
"ENSG00000178715.8",-0.00712288419234295,0.818365994062095,0.870763684673851
"ENSG00000179743.4",0.025712856975739,0.117465977758963,0.187492877022344
"ENSG00000065526.10",-0.0263105435861944,0.0504310203536685,0.0917220053539684
"ENSG00000270620.1",0.00116410182038629,0.991577687611763,NA
"ENSG00000116809.11",-0.0835562729190431,2.26350452050917e-15,7.382277951859e-14
"ENSG00000234607.2",-0.00327062064071816,0.980698569498213,NA
"ENSG00000231353.1",-0.00375834828225828,0.992346143260087,NA
"ENSG00000275503.1",0.0127871255752831,0.968365536839152,NA
"ENSG00000224966.4",0.00217929238049259,0.985556127223935,NA
"ENSG00000183888.4",0.169782972212753,1.13254642254971e-05,4.97058613100237e-05
"ENSG00000173641.17",-0.0654619518010203,0.000330355264542326,0.00105899698461474
"ENSG00000186510.11",-0.0370426635021997,0.242588143166256,0.341096903488513
"ENSG00000232456.1",-0.0048914242867243,0.955614588521608,0.970584658826571
"ENSG00000184908.17",0.14612699597851,4.80444120668232e-05,0.000184928766423445
"ENSG00000185519.8",-0.0714911548444142,0.118405742864082,0.188713349007348
"ENSG00000142627.12",0.0573289507874731,6.96740670369361e-05,0.000257643729875051
"ENSG00000227959.1",0.0418008066716553,0.193051198501729,0.283273623375283
"ENSG00000224621.1",0.0273116075221158,0.577883798232651,0.672899563851072
"ENSG00000142632.16",0.0138019036684181,0.505015730301531,0.607342012297761
"ENSG00000237276.8",-0.0323740387237627,0.238431625423733,0.33632783670079
"ENSG00000132881.11",-0.0777782794707977,0.0034147975482033,0.00868606105113318
"ENSG00000233929.1",-0.0379452995226446,0.259246515898664,0.359469016816673
"ENSG00000037637.10",-0.0396012058326535,3.12541691379334e-05,0.000124780459934534
"ENSG00000055070.16",-0.0833800292094116,2.17327780993512e-13,4.69243488155272e-12
"ENSG00000226457.1",0.127179398652138,0.00897460049025528,0.0204474688253904
"ENSG00000187144.11",0.0760383153055838,0.0468989808023072,0.0861932275362315
"ENSG00000157191.19",0.0599722997188696,3.07613090656337e-08,2.32899826602893e-07
"ENSG00000226029.1",0.0577220377009846,0.00230267874518984,0.00611196187860396
"ENSG00000080947.14",0.0974840838564354,1.88060244999241e-08,1.47801592063671e-07
"ENSG00000206652.1",-0.00557079118952949,0.990564670736193,NA
"ENSG00000261135.1",0.218726398486152,0.00371013569100171,0.0093523979012085
"ENSG00000224174.2",0.0652144106016198,0.631292407232626,NA
"ENSG00000233421.4",0.0445221522948857,0.50458295779705,0.607025448911493
"ENSG00000268991.2",0.0325976073905795,0.896767437561526,NA
"ENSG00000225710.1",-0.00771080311080983,0.770079319157747,0.833560613430753
"ENSG00000219481.10",-0.00317863101144095,0.886142966314834,0.921429694522666
"ENSG00000271732.1",0.162326897233294,0.122238221896617,0.193756811656976
"ENSG00000215908.10",0.014681711595887,0.289762075128341,0.393286017727162
"ENSG00000186301.8",0.0959383277905172,1.53159319925449e-05,6.52465992326512e-05
"ENSG00000282143.1",-0.0566660359155933,0.655086496566191,NA
"ENSG00000237847.2",-0.00733862632510092,0.984260464757329,NA
"ENSG00000280114.1",-0.0186942364545968,0.602965130944321,0.695519792891314
"ENSG00000236698.1",-0.0887289091320827,0.00167175563694198,0.00457797075628294
"ENSG00000268869.5",0.10655442002718,0.0631136559629597,0.1110528769778
"ENSG00000279151.1",0.0361777063028283,0.88364769129409,NA
"ENSG00000279132.2",-0.0148849274981952,0.970523480158306,NA
"ENSG00000282740.1",0.0303240894011859,0.946470551552637,NA
"ENSG00000227684.2",-0.0343275055420759,0.664289530185202,0.748126713657129
"ENSG00000186715.10",0.0717071473543403,0.0136540537019509,0.0295403902536567
"ENSG00000223643.6",0.0234556194981837,0.899790715124789,NA
"ENSG00000230239.1",0.022170031004602,0.663288342892697,0.747234215747697
"ENSG00000228549.3",0.0580687392074964,0.220433090156368,0.315801861288842
"ENSG00000238142.1",0.0370893032839663,0.0730097132181919,0.125692792062286
"ENSG00000235241.1",0.0516997984687973,0.0177892861853134,0.0371572028747879
"ENSG00000207005.1",-0.00625015126578825,0.986615666574986,NA
"ENSG00000272426.1",0.0861764580853752,0.163230719622844,0.246683401107161
"ENSG00000058453.16",0.115122204438708,2.12328889930814e-12,3.74878379194714e-11
"ENSG00000117122.13",0.222596378419793,7.81418242120271e-12,1.22231262212823e-10
"ENSG00000226526.1",0.187299340654557,0.0523250151352257,0.0946625294446437
"ENSG00000159363.17",-0.0665417345322672,2.05890860589503e-06,1.06406113885734e-05
"ENSG00000117118.9",-0.00142808321361639,0.922308345676715,0.946421942001808
"ENSG00000117115.12",0.0380703711336254,0.140703247418345,0.217817955395691
"ENSG00000204362.6",0.0236956072082324,0.790124530867456,NA
"ENSG00000282843.1",-0.00382667585928493,0.996051823821863,NA
"ENSG00000142623.9",0.0220913115485758,0.718519272002991,0.792688527175855
"ENSG00000142619.4",0.732224414675076,2.32297991128606e-15,7.5609476445829e-14
"ENSG00000159339.13",0.0255073030114215,0.491676656953377,0.595165173441348
"ENSG00000276747.1",0.157658313763351,0.0577808704383938,0.103002488832505
"ENSG00000179051.13",-0.000408333657590802,0.97745604160264,0.985283762272402
"ENSG00000074964.16",-0.0320218375316,0.0324410961623421,0.0627159492224112
"ENSG00000236648.1",-0.0149172349558261,0.950268337504547,NA
"ENSG00000117148.7",0.137033906705632,0.246397840465346,0.345188366302111
"ENSG00000261781.1",0.0712958052613995,0.77957900688603,NA
"ENSG00000117154.11",0.0334826185889506,0.275961870898011,0.378171275238012
"ENSG00000280222.1",0.0888258444962731,0.162983624751125,0.246356193843489
"ENSG00000230035.2",0.0148693549398867,0.979330686015659,NA
"ENSG00000179023.8",0.0835782150741609,0.268228694260876,0.369633204258145
"ENSG00000235282.3",0.0234813194737488,0.962955248637015,NA
"ENSG00000225478.2",-0.0251294867951202,0.911194162326968,NA
"ENSG00000009709.11",0.0217449721516734,0.319789760222294,0.42528210662992
"ENSG00000179002.5",0.225006186271903,0.00263438066607011,0.00689435478710213
"ENSG00000159423.16",0.0441149920363986,0.0161863811362911,0.0342487201624996
"ENSG00000169991.10",0.126501069936175,5.97028519641843e-05,0.00022495381183839
"ENSG00000272084.1",0.0240336247381229,0.36524022328352,0.472368085131875
"ENSG00000127481.14",-0.0962263790454733,8.10297640198395e-12,1.25953790931562e-10
"ENSG00000230424.1",-0.0696613391521156,0.036737412771814,0.0697783466988602
"ENSG00000127463.13",-0.0229117818052067,0.0103582281019416,0.0232432579476925
"ENSG00000053372.4",-0.040830965654212,0.00230606556220181,0.00611994322276635
"ENSG00000211454.13",0.0661475367764678,0.000580413410348486,0.00176357013877032
"ENSG00000162482.4",0.129794738341247,5.35652164623827e-09,4.65739873196804e-08
"ENSG00000270728.1",0.0571805671127146,0.00802042514324631,0.0185064202929342
"ENSG00000053371.12",0.0793372414210468,2.4298500138488e-10,2.75209339178383e-09
"ENSG00000200403.1",0.0275013567047058,0.88998118708502,NA
"ENSG00000040487.12",-0.101416601927616,8.08296793442108e-13,1.56430916366877e-11
"ENSG00000077549.17",-0.0139783636862579,0.0344446036281522,0.0660345349065891
"ENSG00000240490.3",0.0482189138474268,0.694891748249018,NA
"ENSG00000235185.1",0.0270270015926001,0.890565905144605,NA
"ENSG00000173436.13",-0.0625608551830735,1.49665176759269e-07,9.8281251084449e-07
"ENSG00000226396.1",0.0837378226184924,0.00809080185101262,0.0186581198057095
"ENSG00000158747.13",0.116528855636507,2.05407841414798e-12,3.64474497461951e-11
"ENSG00000158748.3",0.168221407583398,0.0119817634879506,0.0263559536399913
"ENSG00000162542.13",0.0810886473061966,9.19152362100212e-09,7.6690436468035e-08
"ENSG00000178828.6",0.0386240059333172,0.722984230695969,NA
"ENSG00000235434.1",0.00563607233577764,0.985691647543287,NA
"ENSG00000169914.5",-0.0232147862945581,0.0193476273548282,0.0400101781706218
"ENSG00000188784.4",0.00298841833632239,0.988938906368709,NA
"ENSG00000242688.3",-0.0163573841874414,0.977591977218218,NA
"ENSG00000188257.10",0.0461199448089178,0.344512419175175,0.451232569835041
"ENSG00000127472.10",0.0247050259600434,0.441248568913265,0.548018987708311
"ENSG00000117215.14",0.245530427151236,0.0204519220274794,0.0419946653598081
"ENSG00000158786.4",0.109633252615029,0.123056097092319,0.194851922191931
"ENSG00000227066.1",0.0843912872366373,0.148865908971858,0.228206764262616
"ENSG00000187980.6",-0.0740979292578438,0.387660715335123,0.495383535463344
"ENSG00000225986.1",-0.401898862756809,5.97437800242411e-10,6.25852998608947e-09
"ENSG00000162543.5",-0.123983798799738,0.000207302694930786,0.000694522222785894
"ENSG00000228105.1",-0.0101837687222817,0.972519165519757,NA
"ENSG00000158816.15",-0.360359615438642,4.04743663624331e-09,3.60875901299579e-08
"ENSG00000226664.1",0.008751155257013,0.988952842415344,NA
"ENSG00000236963.6",-0.0229934108665495,0.715492898074291,0.790107184874841
"ENSG00000226487.1",0.00802507189282718,0.991299947148091,NA
"ENSG00000162545.5",0.0462767363293082,0.000940351413067033,0.00272784872013495
"ENSG00000090432.6",-0.0876370068855961,3.538050699659e-11,4.75027532062966e-10
"ENSG00000215520.3",0.125559805959985,0.470673398765043,NA
"ENSG00000183114.7",0.127139465390198,0.00468616681910675,0.0115119580248591
"ENSG00000158825.5",0.058729872891365,0.00788840451434058,0.0182344374939452
"ENSG00000158828.7",-0.0545539548809031,0.000220010533306839,0.000732678732404535
"ENSG00000117242.7",0.0889118466495614,3.11224586123103e-11,4.22653250884103e-10
"ENSG00000244038.9",7.67257660220982e-05,0.993166353268155,0.995514337305495
"ENSG00000117245.12",0.0212875217493646,0.146735470512273,0.225574021578979
"ENSG00000235432.1",0.00911415650086951,0.987380666704816,NA
"ENSG00000189410.11",0.181694264576558,0.000171619180779641,0.000584761009015793
"ENSG00000233069.1",0.00202904128825855,0.994541768279318,NA
"ENSG00000127483.17",-0.020891422223071,0.0284643727198906,0.0559887365494467
"ENSG00000075151.20",-0.080763293530845,1.15005047804927e-07,7.7397820706311e-07
"ENSG00000221808.1",-0.00989913925967403,0.986909531204371,NA
"ENSG00000233072.1",0.165928362013245,0.112520694015405,0.180934893121334
"ENSG00000236073.2",0.0156171342248919,0.969081346886416,NA
"ENSG00000235112.1",0.0203683645686044,0.935561788235457,NA
"ENSG00000117298.14",0.0600215085723598,0.000336954917468219,0.00107875790418067
"ENSG00000236936.1",0.0670006836654064,0.421892563509234,0.529530793984266
"ENSG00000231105.1",0.0590019184108085,0.0550039374247859,0.0988515366853093
"ENSG00000236216.5",0.0162529223827127,0.871653546005133,NA
"ENSG00000228823.1",-0.00616828497904348,0.901585647725952,0.931818297183519
"ENSG00000236009.1",-0.0162988954608877,0.953449396253374,NA
"ENSG00000227001.3",0.0752277038980691,0.0820796904049219,0.138590120725099
"ENSG00000187952.9",-0.0556351821205196,0.0118362179802251,0.026064269252839
"ENSG00000186543.7",0.0417936468796937,0.798953763788078,NA
"ENSG00000142794.18",0.0811926492857825,0.00286229697217233,0.00742607047780266
"ENSG00000162551.13",0.041608486020095,0.108943926874241,0.176097324086715
"ENSG00000233431.1",-0.0871555644877868,0.554464789783233,NA
"ENSG00000076864.19",0.0460743803108965,0.176025831252896,0.26255984633903
"ENSG00000090686.15",0.0212525909825989,0.00447075816017977,0.0110349475446551
"ENSG00000231978.2",-0.00448352786367524,0.992136208294944,NA
"ENSG00000187942.11",0.103568148292102,8.65079549345817e-08,5.97929178862511e-07
"ENSG00000142798.17",0.0366587990524664,0.0315849755816057,0.0613183918644464
"ENSG00000232037.3",-0.00612027545624176,0.899742981944885,0.930675979301812
"ENSG00000283234.1",0.0444705123382449,0.788764219355024,NA
"ENSG00000219073.7",0.169186216025912,0.0790659498432189,0.134279206972198
"ENSG00000273610.1",-0.0174008542922078,0.972372620557749,NA
"ENSG00000142789.19",0.191499416807035,0.035154637033577,0.0671926062885882
"ENSG00000278124.1",-0.00233645779842286,0.994563167170702,NA
"ENSG00000201273.1",0.00514728031366946,0.99453026367181,NA
"ENSG00000228397.2",0.117074712147388,0.062967204633821,0.110843607479684
"ENSG00000218510.6",-0.0148671091023376,0.456973398734982,0.562755248316034
"ENSG00000070831.15",0.0260210683852307,0.00104411425279581,0.00300156067158884
"ENSG00000230068.2",0.152759769192982,0.0264199726180818,0.0525318263403954
